5,5,0.052850336964641295,0.052850336964641295,0.052040987660487495,0.052040987660487495,a
5,10,0.052901893087795804,0.052901893087795804,0.052887517263491945,0.052887517263491945,a
5,15,0.05662792373980795,0.05662792373980795,0.05702149326602618,0.05702149326602618,a
5,20,0.05104396456054279,0.05104396456054279,0.05061258052786191,0.05061258052786191,a
5,25,0.05445608026215008,0.05445608026215008,0.05322726900378863,0.05322726900378863,a
5,30,0.054354243108204435,0.054354243108204435,0.05370585605502129,0.05370585605502129,a
5,35,0.051184761694499425,0.051184761694499425,0.04997835343082746,0.04997835343082746,a
5,40,0.050796515217849184,0.050796515217849184,0.05074429412682851,0.05074429412682851,a
5,45,0.05136219765458788,0.05136219765458788,0.04993370071053505,0.04993370071053505,a
5,50,0.05147805792944772,0.05147805792944772,0.051249948889017106,0.051249948889017106,a
5,60,0.053025362576757155,0.053025362576757155,0.052110452006260556,0.052110452006260556,a
5,70,0.05133195083056177,0.05133195083056177,0.05078924695650736,0.05078924695650736,a
5,80,0.052628316772835596,0.052628316772835596,0.05221817230184873,0.05221817230184873,a
5,90,0.05048269359128816,0.05048269359128816,0.05003215511639913,0.05003215511639913,a
5,100,0.04961980774998665,0.04961980774998665,0.04891811197002729,0.04891811197002729,a
5,200,0.05080583476594516,0.05080583476594516,0.050168136606613796,0.050168136606613796,a
5,300,0.05124948154602732,0.05124948154602732,0.050704217354456585,0.050704217354456585,a
5,400,0.056330847144126894,0.056330847144126894,0.05449978709220886,0.05449978709220886,a
5,500,0.05661825895309448,0.05661825895309448,0.05435107926527659,0.05435107926527659,a
5,600,0.05061657124332019,0.05061657124332019,0.050157634764909746,0.050157634764909746,a
5,700,0.050209595880338125,0.050209595880338125,0.049874904106060665,0.049874904106060665,a
5,800,0.050720435380935666,0.050720435380935666,0.05011737619837125,0.05011737619837125,a
5,900,0.049774280531065807,0.049774280531065807,0.049596499254306155,0.049596499254306155,a
5,1000,0.05053132868238858,0.05053132868238858,0.04953307037552198,0.04953307037552198,a
10,5,0.05678108166371073,0.05678108166371073,0.056781529237826665,0.056781529237826665,a
10,10,0.05299635276198387,0.05299635276198387,0.05193836987018585,0.05193836987018585,a
