0.9871,0.9996,0.081
0.505,0.4031,0.1328
0.4441,0.2301,0.6102
0.5439,0.3876,0.1847
0.8124,0.4944,0.6514
0.1463,0.7495,0.6273
0.8072,0.9593,0.5431
0.8972,0.3104,0.8475
0.7842,0.6343,0.8629
0.9166,0.1807,0.8582
0.3926,0.1681,0.4524
0.1665,0.9032,0.8293
0.3995,0.5266,0.774
0.1161,0.1514,0.7261
0.9322,0.6242,0.7808
0.0446,0.9115,0.2788
0.2155,0.7473,0.5716
0.7049,0.3112,0.4371
0.2054,0.5323,0.6078
0.8269,0.7055,0.7185
0.395,0.9214,0.0971
0.618,0.7743,0.0869
0.8097,0.6323,0.3481
0.6503,0.8078,0.9902
0.5432,0.7295,0.4722
0.9184,0.1015,0.8447
0.1665,0.9032,0.8293
0.8299,0.6811,0.3237
0.5076,0.1106,0.8072
0.4806,0.8712,0.78
0.6644,0.8023,0.2656
0.094,0.8624,0.2174
0.9796,0.1353,0.0016
0.4048,0.7501,0.156
0.8786,0.7835,0.9377
0.9446,0.5871,0.7414
0.2235,0.5515,0.3844
0.3191,0.4113,0.9535
0.5549,0.0195,0.9503
0.041,0.2948,0.3951
0.9355,0.6145,0.7705
0.8269,0.7055,0.7185
0.0454,0.2811,0.3773
0.9482,0.5764,0.7299
0.2201,0.5599,0.3809
0.2788,0.8786,0.7835
0.1142,0.1487,0.7326
0.0244,0.1354,0.0102
0.6173,0.5277,0.4152
0.3233,0.326,0.3886
0.0828,0.1658,0.2216
0.8705,0.8072,0.9593
0.4193,0.4332,0.0318
0.3439,0.8137,0.9732
0.3187,0.8392,0.899
0.6582,0.8159,0.9668
0.6649,0.8013,0.2671
0.4616,0.9358,0.9321
0.3305,0.7919,0.2798
0.6399,0.3444,0.3279
0.8353,0.4452,0.7063
0.5525,0.5841,0.6185
0.9793,0.0114,0.054
0.3778,0.1645,0.4897
0.0971,0.855,0.2222
0.486,0.8528,0.7362
0.4975,0.1297,0.7765
0.441,0.0115,0.9624
0.6923,0.3195,0.324
0.1627,0.9152,0.8484
0.6458,0.4707,0.9225
0.3988,0.1471,0.4071
0.0727,0.9121,0.1838
0.9962,0.4316,0.5652
0.706,0.5003,0.1244
0.2254,0.7155,0.5168
0.0562,0.8934,0.3187
0.9996,0.081,0.056
0.8266,0.9768,0.4904
0.9969,0.1224,0.0424
0.4603,0.9401,0.9421
0.326,0.3886,0.9086
0.9847,0.0031,0.0728
0.8591,0.8408,0.9894
0.0851,0.1584,0.2113
0.7648,0.114,0.2017
0.78,0.2688,0.5754
0.2775,0.4181,0.4336
0.9955,0.4336,0.5676
0.8101,0.4994,0.6457
0.2383,0.674,0.4441
0.3501,0.3395,0.3442
0.4062,0.2999,0.49
0.8137,0.9732,0.0994
0.3217,0.4026,0.9364
0.0976,0.1906,0.8269
0.4403,0.008,0.0982
0.8972,0.3104,0.8475
0.3616,0.8547,0.1929
0.7166,0.3803,0.158
0.6272,0.3605,0.3826
0.3891,0.5139,0.8081
0.9627,0.0362,0.9969
0.4614,0.1978,0.6644
0.2695,0.5428,0.043
0.783,0.0619,0.1656
0.6234,0.4986,0.8488
0.056,0.8936,0.3182
0.9178,0.8901,0.199
0.8582,0.7569,0.6119
0.2487,0.3346,0.2747
0.4375,0.5723,0.6508
0.6862,0.3211,0.4048
0.4938,0.8616,0.4927
0.9739,0.1393,0.0067
0.161,0.2149,0.5724
0.0944,0.1297,0.1707
0.4253,0.5577,0.6902
0.9379,0.2201,0.9343
0.688,0.463,0.931
0.9673,0.0051,0.1161
0.2795,0.5408,0.2018
0.4713,0.9027,0.8547
0.8475,0.8748,0.0189
0.3006,0.4888,0.1463
0.9306,0.92,0.1784
0.5764,0.7299,0.2133
0.089,0.8741,0.2096
0.2883,0.3075,0.4492
0.4968,0.8158,0.6471
0.416,0.9627,0.0362
0.3158,0.7622,0.32
0.4897,0.8401,0.7058
0.348,0.316,0.7624
0.2427,0.5042,0.4034
0.6284,0.3499,0.3097
0.8455,0.2283,0.706
0.1121,0.4952,0.8213
0.4156,0.0908,0.2838
0.9623,0.0908,0.1408
0.3769,0.3532,0.3957
0.2269,0.7107,0.5085
0.2948,0.3951,0.1199
0.1555,0.4254,0.7279
0.5995,0.7547,0.1429
0.2134,0.9405,0.5995
0.7405,0.1832,0.2465
0.1015,0.8447,0.2288
0.6526,0.4062,0.2999
0.1774,0.8686,0.7738
0.6811,0.3237,0.3961
0.8705,0.8072,0.9593
0.8919,0.8112,0.4968
0.1408,0.1865,0.6415
0.3124,0.4629,0.9313
0.3199,0.3242,0.3943
0.8209,0.9521,0.0828
0.7044,0.4975,0.1297
0.6385,0.4798,0.8986
0.1501,0.4137,0.7405
0.8364,0.4898,0.8397
0.0016,0.9824,0.12
0.3773,0.2189,0.5609
0.2069,0.6493,0.8328
0.8097,0.6324,0.348
0.8317,0.9813,0.4767
0.3342,0.3616,0.8547
0.4062,0.0912,0.4968
0.6818,0.7669,0.3136
0.1784,0.8656,0.7688
0.5538,0.4244,0.0615
0.9841,0.4682,0.6084
0.0843,0.161,0.2149
0.4408,0.006,0.0937
0.0067,0.3995,0.5266
0.6888,0.4701,0.1814
0.1224,0.0424,0.0437
0.2382,0.2795,0.5408
0.3716,0.2378,0.6008
0.661,0.8093,0.2561
0.5645,0.4279,0.0495
0.9249,0.2492,0.907
0.4896,0.8407,0.7071
0.4169,0.7371,0.193
0.6153,0.5086,0.8222
0.3935,0.9184,0.1015
0.6796,0.3245,0.3935
0.8741,0.2096,0.766
0.8392,0.899,0.0394
0.0189,0.3625,0.481
0.2997,0.4015,0.1035
0.5104,0.6332,0.4841
0.219,0.2682,0.5772
0.8986,0.4961,0.8183
0.1685,0.7131,0.7029
0.4841,0.3988,0.1471
0.2818,0.5331,0.1874
0.7688,0.5868,0.5432
0.3493,0.8082,0.9891
0.6493,0.8328,0.2235
0.8266,0.9768,0.4904
0.4336,0.5676,0.6635
0.7867,0.2869,0.3946
0.8912,0.1982,0.8025
0.8222,0.488,0.846
0.4584,0.9466,0.9572
0.9593,0.5431,0.6934
0.3992,0.146,0.4048
0.2351,0.9203,0.6598
0.7348,0.4733,0.8961
0.4975,0.1297,0.7765
0.774,0.4806,0.8712
0.225,0.5738,0.5588
0.8105,0.2543,0.4755
0.2487,0.3346,0.2747
0.1929,0.6262,0.351
0.5042,0.4034,0.1319
0.5588,0.6871,0.4628
0.1784,0.8656,0.7688
0.73,0.542,0.0446
0.5682,0.3773,0.2189
0.8624,0.2174,0.7411
0.0953,0.2938,0.8639
0.3419,0.8151,0.248
0.0591,0.2134,0.9405
0.969,0.1432,0.9769
0.464,0.056,0.8936
0.1393,0.0067,0.3995
0.8078,0.9902,0.1126
0.7279,0.219,0.2682
0.8961,0.839,0.2325
0.0319,0.9312,0.2351
0.0615,0.2188,0.9355
0.5599,0.3809,0.207
0.0488,0.4991,0.8081
0.3158,0.7622,0.32
0.4647,0.9251,0.907
0.1088,0.8101,0.4994
0.4671,0.9172,0.8887
0.1349,0.768,0.5885
0.1814,0.6917,0.7468
0.1501,0.4137,0.7405
