0.29969285907481796,12.0,0.0010000000000000002,5.9674096873907345e-06,1.0
0.29969285907481796,1600.0,0.0006000000000000001,0.00010315337175584405,2.0
0.29969285907481796,1600.0,0.0003,0.00010168680812632962,3.0
0.29969285907481796,1600.0,0.0062,0.00033612673817679195,4.0
0.29969285907481796,1600.0,0.16,0.0004894418965657441,5.0
0.29969285907481796,1600.0,0.17,0.0006672478205461363,6.0
0.29969285907481796,1600.0,0.17,0.0006196937816398062,7.0
0.29969285907481796,80.0,0.16,0.00216147864815272,8.0
0.29969285907481796,50.0,0.16,0.0028063878868579755,9.0
0.29969285907481796,50.0,0.16,0.0027151205481061257,10.0
0.29969285907481796,50.0,0.16,0.0033234040150865755,11.0
0.29969285907481796,50.0,0.16,0.003273982321899219,12.0
0.29969285907481796,50.0,0.16,0.003927149619249286,13.0
0.29969285907481796,50.0,0.16,0.004519270533244137,14.0
0.29969285907481796,50.0,0.16,0.008270948003187707,15.0
0.29969285907481796,50.0,0.16,0.01033062987658861,16.0
0.29969285907481796,50.0,0.16,0.025116273862956867,17.0
0.29969285907481796,50.0,0.16,0.06524229260502673,18.0
0.29969285907481796,50.0,0.16,0.06639743742631166,19.0
0.29969285907481796,50.0,0.16,0.09000579190169686,20.0
0.29969285907481796,60.0,0.31000000000000005,0.11406575967474766,21.0
0.29969285907481796,60.0,0.31000000000000005,0.11498592141636489,22.0
0.29969285907481796,60.0,0.31000000000000005,0.15083786566848736,23.0
0.29969285907481796,49.0,0.015000000000000006,0.16275798538176997,24.0
0.29969285907481796,97.0,0.16,0.18609363334123885,25.0
0.29969285907481796,7.0,0.003999999999999999,0.202009835775657,26.0
0.29969285907481796,7.0,0.003999999999999999,0.21279980691779854,27.0
0.29969285907481796,60.0,0.46,0.21557263306943764,28.0
0.29969285907481796,60.0,0.46,0.21826128321613794,29.0
0.29969285907481796,60.0,0.46,0.24680419604504023,30.0
0.29969285907481796,36.0,0.46,0.25025129934760526,31.0
0.29969285907481796,60.0,0.46,0.25122871677106556,32.0
0.29969285907481796,60.0,0.46,0.25201668313054243,33.0
0.29969285907481796,60.0,0.46,0.2505201435595124,34.0
0.29969285907481796,97.0,0.16,0.26062085056455714,35.0
0.29969285907481796,1900.0,0.0013000000000000004,0.22183470368779942,36.0
0.29969285907481796,1900.0,0.0013000000000000004,0.2189251331573412,37.0
0.29969285907481796,36.0,0.46,0.26657593656097756,38.0
0.29969285907481796,36.0,0.46,0.2648384044962597,39.0
0.29969285907481796,36.0,0.46,0.2615175039702913,40.0
0.05545751822937013,46.0,0.9100000000000001,2.990334608599099e-06,1.0
