0.9491245844302335,67.0,0.069,0.0011570554630188138
0.5160795614123584,1700.0,0.9999999999999999,0.0007487329425545642
0.7647839540562903,500.0,0.39000000000000007,0.0011284211577844198
0.7428583029603835,1800.0,0.04400000000000001,0.0008905011984972402
0.28211023657243,57.0,0.081,0.001023730576643071
0.9319212706147543,1400.0,0.71,0.00041920199322914857
0.79495167659905,500.0,0.49000000000000005,0.0013442711527480915
0.7617562032455479,81.0,0.5,0.0016385616597646355
0.4233723612587726,1600.0,0.59,0.00101512013012943
0.8635693199009844,1400.0,0.20000000000000007,0.0010919491566455891
0.943405475711976,91.0,0.21000000000000008,0.0008617195305618707
0.6586814015260254,1500.0,0.7899999999999999,0.000470397633047058
0.8461806495663701,1700.0,0.6,0.0004441932024264785
0.9286170154307928,98.0,0.08,0.0010262872394254414
0.554777194100207,400.0,0.078,0.0010628115099784348
0.6923835631872127,1700.0,0.5,0.0005563626553200896
0.5554512595792243,1600.0,0.016,0.00062345995458089
0.8422547389866697,67.0,0.030000000000000002,0.0011759251707761447
0.3203049853762156,1800.0,0.9999999999999999,0.0007808631772413314
0.7989380080694483,1400.0,0.022000000000000006,0.0005071472788292836
0.5842507031819604,1900.0,0.7599999999999999,0.0006773100692065966
0.8520672975377328,1800.0,0.3000000000000001,0.0007556173380269831
0.3294704459548448,1500.0,0.7699999999999999,0.0007744309225853634
0.9306123528615627,1600.0,0.04200000000000001,0.0006842723441245236
0.18258757741095,1400.0,0.3000000000000001,0.000851694862081971
0.9275036689114162,400.0,0.021000000000000005,0.00048172397655127386
0.7045050080460512,200.0,0.4000000000000001,0.0019172012546209462
0.7172252990595138,500.0,0.091,0.0007050597785476849
0.6113580787347793,1400.0,0.7899999999999999,0.0007280446732017052
0.26542842173295583,1800.0,0.8099999999999999,0.0007178796573914122
0.4199004345699848,92.0,0.07200000000000001,0.0007788300104101678
0.21835813042812402,1800.0,0.8099999999999999,0.0008945475208953882
0.23397938375367963,79.0,0.06000000000000001,0.0009790616544940874
0.7119797395752214,1700.0,0.8899999999999999,0.0009449177494799886
0.8367634120202954,1800.0,0.49000000000000005,0.0005774399139968037
0.8122413170073406,1500.0,0.082,0.0006246532941504706
0.1867144866560384,99.0,0.20000000000000007,0.0011032035305594801
0.8937078594292476,1700.0,0.7999999999999999,0.0004331463274488852
0.9301909582380162,1200.0,0.05000000000000001,0.0010272194774212941
0.9327075017441605,300.0,0.5,0.0010107489559193336
0.7736037689958155,700.0,0.20000000000000007,0.0011671819406421278
0.6541842233778704,300.0,0.59,0.0010264661013383643
