0.914586,0.29685,0.793174,0.623386,0.892148,0.365636
0.916559,0.290619,0.783406,0.644788,0.870338,0.428829
0.709506,0.783207,0.645216,0.869867,0.430154,0.931462
0.184012,0.570576,0.931072,0.243872,0.700714,0.796913
0.892085,0.365824,0.881588,0.396684,0.909438,0.31297
0.184605,0.571999,0.930301,0.246396,0.705603,0.789364
0.270285,0.749478,0.713491,0.776802,0.658846,0.854118
0.804372,0.597959,0.913535,0.300157,0.798239,0.612003
0.798239,0.612003,0.90233,0.334896,0.846415,0.493987
0.78049,0.651036,0.863315,0.448408,0.939885,0.214705
0.783531,0.644519,0.870634,0.427996,0.930299,0.246403
0.945922,0.194384,0.595076,0.91565,0.293493,0.787948
0.679195,0.827979,0.541233,0.943539,0.202438,0.613536
0.257724,0.726949,0.754278,0.704302,0.791391,0.627347
0.855854,0.468798,0.9463,0.193102,0.592092,0.917772
0.472949,0.947219,0.189982,0.584778,0.922688,0.271072
0.931121,0.243712,0.700403,0.797387,0.613932,0.900674
0.751571,0.709506,0.783207,0.645216,0.869867,0.430154
0.935051,0.230776,0.67457,0.834196,0.52559,0.947512
0.544753,0.942389,0.206309,0.622233,0.893225,0.362422
0.949863,0.180968,0.563231,0.934807,0.231583,0.676219
0.525945,0.947442,0.189223,0.582987,0.92383,0.267399
0.595076,0.91565,0.293493,0.787948,0.634927,0.88082
0.914586,0.29685,0.793174,0.623386,0.892148,0.365636
0.631869,0.88392,0.389901,0.903937,0.329973,0.840145
0.569001,0.931908,0.241131,0.69535,0.804986,0.596537
0.66196,0.850322,0.483643,0.948983,0.183974,0.570485
0.799162,0.609908,0.904097,0.329481,0.839508,0.51199
0.286557,0.77688,0.658682,0.854316,0.472949,0.947219
0.746137,0.719783,0.766443,0.680231,0.826564,0.544753
0.82147,0.557297,0.937525,0.222573,0.65753,0.8557
0.793791,0.62201,0.893432,0.361803,0.877426,0.408689
0.241597,0.696266,0.803623,0.59969,0.912235,0.304237
0.917772,0.286773,0.77723,0.657945,0.855203,0.470557
0.600513,0.911609,0.306197,0.807274,0.591214,0.918384
0.949454,0.182366,0.566613,0.933138,0.237088,0.687334
0.547552,0.941407,0.209607,0.629553,0.886221,0.383167
0.764931,0.683284,0.822347,0.555151,0.938442,0.219521
0.219521,0.65106,0.863287,0.448486,0.939916,0.214601
0.42133,0.926482,0.25883,0.728981,0.750757,0.71106
0.634927,0.88082,0.398909,0.911166,0.307582,0.809306
0.35995,0.875467,0.414293,0.922086,0.273005,0.754198
0.209527,0.629377,0.886394,0.382659,0.897678,0.349038
0.329973,0.840145,0.510345,0.949593,0.181891,0.565465
0.180968,0.563231,0.934807,0.231583,0.676219,0.831998
0.860392,0.456447,0.942792,0.204954,0.619202,0.896005
0.858115,0.462664,0.944703,0.198509,0.604592,0.90843
0.360795,0.876363,0.411733,0.920394,0.278422,0.763432
0.681974,0.824165,0.550685,0.940238,0.213524,0.63814
0.63741,0.87825,0.406322,0.916653,0.290321,0.782932
0.189982,0.584778,0.922688,0.271072,0.750849,0.710884
0.18158,0.564713,0.934086,0.233964,0.681054,0.825434
0.878075,0.406825,0.91701,0.28919,0.781125,0.649681
0.274726,0.757156,0.698709,0.799956,0.6081,0.905595
0.941522,0.209222,0.628703,0.887055,0.380716,0.895931
0.888374,0.376829,0.89235,0.365034,0.88078,0.399025
0.354307,0.869339,0.431637,0.932241,0.240037,0.693193
0.334896,0.846415,0.493987,0.949863,0.180968,0.563231
0.468208,0.946159,0.19358,0.593206,0.916988,0.28926
0.586237,0.92174,0.274114,0.756107,0.700755,0.79685
0.739725,0.731621,0.746137,0.719783,0.766443,0.680231
0.946032,0.194011,0.594209,0.916274,0.291521,0.784839
0.683528,0.822006,0.555986,0.938089,0.220697,0.653561
0.613932,0.900674,0.339949,0.852658,0.477403,0.94806
0.946312,0.193061,0.591996,0.91784,0.286557,0.77688
0.947219,0.189982,0.584778,0.922688,0.271072,0.750849
0.816643,0.569001,0.931908,0.241131,0.69535,0.804986
0.735319,0.739575,0.731895,0.745654,0.720686,0.764931
0.285041,0.774412,0.663853,0.847978,0.489863,0.94961
0.512749,0.949382,0.182612,0.567206,0.932837,0.238078
0.949522,0.182134,0.566053,0.933421,0.236156,0.685468
0.338907,0.851386,0.480806,0.9486,0.185281,0.573617
0.932449,0.239354,0.691842,0.810147,0.584474,0.922884
0.416289,0.923371,0.268877,0.747012,0.718143,0.769172
0.466345,0.945696,0.195149,0.59685,0.914356,0.297575
0.612003,0.90233,0.334896,0.846415,0.493987,0.949863
0.792485,0.62492,0.890701,0.36994,0.885721,0.384633
0.646775,0.868137,0.435006,0.933948,0.234419,0.681974
0.18712,0.578003,0.926879,0.257542,0.726614,0.754855
0.606402,0.906979,0.320599,0.827698,0.541933,0.943318
0.411733,0.920394,0.278422,0.763432,0.686294,0.818119
0.240037,0.693193,0.808171,0.589116,0.919822,0.280248
0.934364,0.233046,0.679195,0.827979,0.541233,0.943539
0.644788,0.870338,0.428829,0.930752,0.24492,0.70275
0.781125,0.649681,0.864863,0.444125,0.938136,0.22054
0.926879,0.257542,0.726614,0.754855,0.703186,0.793119
0.468798,0.9463,0.193102,0.592092,0.917772,0.286773
0.874141,0.41807,0.924492,0.265265,0.740618,0.729991
0.808898,0.587412,0.920965,0.276596,0.760344,0.69244
0.211528,0.633779,0.881992,0.395512,0.908513,0.315845
0.934807,0.231583,0.676219,0.831998,0.531154,0.946312
0.748877,0.714629,0.774951,0.662727,0.849376,0.486158
0.676694,0.831361,0.53276,0.945922,0.194384,0.595076
